P_serialNumber,P_LocatorID,P_invItemId,P_subinventoryCode
S21126520100208,773207,8426,Missing
S21141520100831,773207,8426,Missing
S20134520100556,773207,8426,Missing
S20125520100171,773207,8426,Missing
S19241523021547,773207,8426,Missing
S20184520100911,773207,8426,Missing
S20202520100931,773207,8426,Missing
S21137520100776,773207,8426,Missing
2.01885E+13,773207,8426,Missing
S21120520102301,773207,8426,Missing
S21111520100973,773207,8426,Missing
S21107520100878,773207,8426,Missing
S20006520100105,773207,8426,Missing
S20259520100316,773207,8426,Missing
S20114520100163,773207,8426,Missing
S21152520100376,773207,8426,Missing
S21256520100107,773207,8426,Missing
S20135520101229,773207,8426,Missing
S20003523021304,773207,8426,Missing
S21180520101661,773207,8426,Missing
S21172520101197,773207,8426,Missing
2.02605E+13,773207,8426,Missing
S21036520100932,773207,8426,Missing
S20035520101485,773207,8426,Missing
S20310520101121,773207,8426,Missing
S20185520100986,773207,8426,Missing
S20125520100704,773207,8426,Missing
S20185520100315,773207,8426,Missing
S20220520100798,773207,8426,Missing
2.03515E+13,773207,8426,Missing
S20006520100397,773207,8426,Missing
S20032520101153,773207,8426,Missing
S20002523020610,773207,8426,Missing
S20217520101444,773207,8426,Missing
S20220520100191,773207,8426,Missing
S21267520100577,773207,8426,Missing
2.10395E+13,773207,8426,Missing
S20205520101448,773207,8426,Missing
S19219523020505,773207,8426,Missing
S20133520101292,773207,8426,Missing
S20199520100375,773207,8426,Missing
S21145520101723,773207,8426,Missing
S20197523020157,773207,8426,Missing
S19234523021241,773207,8426,Missing
S21151520100317,773207,8426,Missing
S20198520100108,773207,8426,Missing
S20017520100497,773207,8426,Missing
S20112520101398,773207,8426,Missing
S20184520100734,773207,8426,Missing
S20036520100949,773207,8426,Missing
S20069520101262,773207,8426,Missing
S20189520100322,773207,8426,Missing
S20192523020060,773207,8426,Missing
S20056520100275,773207,8426,Missing
S20073520100171,773207,8426,Missing
S21146520100194,773207,8426,Missing
S20105520101051,773207,8426,Missing
S20135520101285,773207,8426,Missing
S20266520100318,773207,8426,Missing
S21180520100354,773207,8426,Missing
S20168520101418,773207,8426,Missing
S20076520101336,773207,8426,Missing
S20076520100507,773207,8426,Missing
S20183520100894,773207,8426,Missing
S20186520100328,773207,8426,Missing
S21021520100779,773207,8426,Missing
S20003523021284,773207,8426,Missing
9.80392E+13,773207,8426,Missing
S20036520100327,773207,8426,Missing
S21025520102189,773207,8426,Missing
S19360523021532,773207,8426,Missing
S20176520100179,773207,8426,Missing
2.03105E+13,773207,8426,Missing
S21144520100544,773207,8426,Missing
S20022520100349,773207,8426,Missing
S21076520100041,773207,8426,Missing
S21127520101607,773207,8426,Missing
S20141520100168,773207,8426,Missing
S20108520101047,773207,8426,Missing
S20168520100354,773207,8426,Missing
S19235523021045,773207,8426,Missing
2.01895E+13,773207,8426,Missing
S20359520101586,773207,8426,Missing
S20120520100741,773207,8426,Missing
S21215520100282,773207,8426,Missing
S20161520100452,773207,8426,Missing
2.02065E+13,773207,8426,Missing
S20175520100640,773207,8426,Missing
S21238520100968,773207,8426,Missing
2.00425E+13,773207,8426,Missing
S21040520101356,773207,8426,Missing
S20200523021721,773207,8426,Missing
S20105520101041,773207,8426,Missing
S20190520101765,773207,8426,Missing
2.11345E+13,773207,8426,Missing
2.11525E+13,773207,8426,Missing
S20127520100654,773207,8426,Missing
S20259520100916,773207,8426,Missing
2.11695E+13,773207,8426,Missing
S20161520100265,773207,8426,Missing
S21214520101663,773207,8426,Missing
S20066520100321,773207,8426,Missing
S21026520100953,773207,8426,Missing
S21025520100257,773207,8426,Missing
S21135520100177,773207,8426,Missing
S21036520101558,773207,8426,Missing
S20221520100616,773207,8426,Missing
S20189520100599,773207,8426,Missing
2.01775E+13,773207,8426,Missing
S20034520100026,773207,8426,Missing
S20004523020815,773207,8426,Missing
S19234523021460,773207,8426,Missing
2.03615E+13,773207,8426,Missing
S20129520100600,773207,8426,Missing
2.11345E+13,773207,8426,Missing
2.11285E+13,773207,8426,Missing
S20007520100270,773207,8426,Missing
S21186520100011,773207,8426,Missing
2.01295E+13,773207,8426,Missing
S20126520100981,773207,8426,Missing
S20136520100138,773207,8426,Missing
S20003523020430,773207,8426,Missing
1.64371E+14,773207,8426,Missing
S20035520101261,773207,8426,Missing
S20128520100243,773207,8426,Missing
S20191520101038,773207,8426,Missing
S20108520101125,773207,8426,Missing
S20003523021503,773207,8426,Missing
S21146520100230,773207,8426,Missing
S20004520100761,773207,8426,Missing
S20042520100450,773207,8426,Missing
2.01765E+13,773207,8426,Missing
2.01145E+13,773207,8426,Missing
S20186520100004,773207,8426,Missing
2.11625E+13,773207,8426,Missing
S19362523021192,773207,8426,Missing
2.01775E+13,773207,8426,Missing
2.11315E+13,773207,8426,Missing
S21105520100591,773207,8426,Missing
S20183520100705,773207,8426,Missing
2.00705E+13,773207,8426,Missing
S19353523020543,773207,8426,Missing
S23319525100093,773207,8426,Missing
2.00045E+13,773207,8426,Missing
2.01285E+13,773207,8426,Missing
2.01325E+13,773207,8426,Missing
2.10085E+13,773207,8426,Missing
S20185520100415,773207,8426,Missing
1.92345E+13,773207,8426,Missing
2.02055E+13,773207,8426,Missing
S20168520100718,773207,8426,Missing
2.01855E+13,773207,8426,Missing
S20362520100046,773207,8426,Missing
S20203520100462,773207,8426,Missing
S20112520101404,773207,8426,Missing
2.11405E+13,773207,8426,Missing
2.03535E+13,773207,8426,Missing
S20023520100254,773207,8426,Missing
1.82235E+13,773207,8426,Missing
2.10775E+13,773207,8426,Missing
2.01255E+13,773207,8426,Missing
2.01855E+13,773207,8426,Missing
2.02665E+13,773207,8426,Missing
1.07852E+12,773207,8426,Missing
2.01925E+13,773207,8426,Missing
23028342,773207,8426,Missing
23028226,773207,8426,Missing
2.01855E+13,773207,8426,Missing
1.92255E+13,773207,8426,Missing
2.02725E+13,773207,8426,Missing
2.12375E+13,773207,8426,Missing
2.01425E+13,773207,8426,Missing
2.01155E+13,773207,8426,Missing
2.11345E+13,773207,8426,Missing
2.11475E+13,773207,8426,Missing
2.02805E+13,773207,8426,Missing
9907654300,773207,8426,Missing
2.03515E+13,773207,8426,Missing
S21028520101646,773207,8426,Missing
S21075520101118,773207,8426,Missing
S20072520100724,773207,8426,Missing
S20127520100241,773207,8426,Missing
S21130520102173,773207,8426,Missing
S21195520100203,773207,8426,Missing
2.11405E+13,773207,8426,Missing
S21132520101743,773207,8426,Missing
S19234523021278,773207,8426,Missing
S20106520100423,773207,8426,Missing
S20203523020797,773207,8426,Missing
S20118520100183,773207,8426,Missing
s20198523020034,773207,8426,Missing
S19357520100833,773207,8426,Missing
S21188520101756,773207,8426,Missing
S20350520100168,773207,8426,Missing
S20176520100786,773207,8426,Missing
S20210520101717,773207,8426,Missing
S20311520100201,773207,8426,Missing
S20002523021011,773207,8426,Missing
S20176520100075,773207,8426,Missing
S21217520100015,773207,8426,Missing
S20202520100726,773207,8426,Missing
S21021520100718,773207,8426,Missing
S21142520100185,773207,8426,Missing
S21076520100017,773207,8426,Missing
S20270520101670,773207,8426,Missing
S19359523020548,773207,8426,Missing
S21131520101987,773207,8426,Missing
2.02005E+13,773207,8426,Missing
2.01925E+13,773207,8426,Missing
S19362523020784,773207,8426,Missing
S20199523022001,773207,8426,Missing
S20128520100086,773207,8426,Missing
S20192520100286,773207,8426,Missing
S20132520101052,773207,8426,Missing
S20175520100579,773207,8426,Missing
S21128520101532,773207,8426,Missing
S20022520100994,773207,8426,Missing
S20353520101397,773207,8426,Missing
S20177520101505,773207,8426,Missing
S20177520100682,773207,8426,Missing
S20186520101334,773207,8426,Missing
S21140520100578,773207,8426,Missing
S21134520100146,773207,8426,Missing
S19240523022664N,773207,8426,Missing
S20353520100524,773207,8426,Missing
S20259520101020,773207,8426,Missing
S20259520100793,773207,8426,Missing
S21173520101666,773207,8426,Missing
S19240523022367,773207,8426,Missing
S20177520101488,773207,8426,Missing
S20062520100617,773207,8426,Missing
S21008520100882,773207,8426,Missing
2.01995E+13,773207,8426,Missing
S19362520100073,773207,8426,Missing
S20350520100200,773207,8426,Missing
S20003520100318,773207,8426,Missing
S20125520100456,773207,8426,Missing
S21016520100303,773207,8426,Missing
S20072520101207,773207,8426,Missing
S20134520100059,773207,8426,Missing
S21018520100406,773207,8426,Missing
S19358523020281,773207,8426,Missing
S21026520100887,773207,8426,Missing
S20134520101270,773207,8426,Missing
S21193520101959,773207,8426,Missing
S20211520100225,773207,8426,Missing
S20259520101534,773207,8426,Missing
S20259520101274,773207,8426,Missing
S21124520100148,773207,8426,Missing
1.64766E+14,773207,8426,Missing
S20022520100351,773207,8426,Missing
9.50085E+13,773207,8426,Missing
S21252520100644,773207,8426,Missing
2.01975E+13,773207,8426,Missing
S19354520100201,773207,8426,Missing
S21139520101399,773207,8426,Missing
S21148520101043,773207,8426,Missing
S21153523023420,773207,8426,Missing
S20120520101106,773207,8426,Missing
S20197523020155,773207,8426,Missing
S20185520101081,773207,8426,Missing
S20128520100230,773207,8426,Missing
S19241523022069,773207,8426,Missing
S20272520100209,773207,8426,Missing
S20111520100998,773207,8426,Missing
S21110520101735,773207,8426,Missing
S20350520101098,773207,8426,Missing
2.02235E+13,773207,8426,Missing
2.02025E+13,773207,8426,Missing
S20195520100634,773207,8426,Missing
S21175520100989,773207,8426,Missing
S20105520100852,773207,8426,Missing
S21214520100300,773207,8426,Missing
S20311520100261,773207,8426,Missing
S20206520100053,773207,8426,Missing
9.58602E+13,773207,8426,Missing
S20126520100175,773207,8426,Missing
S21245520101151,773207,8426,Missing
S20199523020579,773207,8426,Missing
S20261520100578,773207,8426,Missing
S21201520101931,773207,8426,Missing
S20120520100301,773207,8426,Missing
S20218520100044,773207,8426,Missing
S20353520101358,773207,8426,Missing
S21238520100998,773207,8426,Missing
2.11525E+13,773207,8426,Missing
2.00035E+13,773207,8426,Missing
S20073520101005,773207,8426,Missing
2.00315E+13,773207,8426,Missing
2.01325E+13,773207,8426,Missing
S19361520100513,773207,8426,Missing
S20219520101806,773207,8426,Missing
S21141520100535,773207,8426,Missing
S20073520101569,773207,8426,Missing
S21130520102271,773207,8426,Missing
S20132520100074,773207,8426,Missing
S21146520102677,773207,8426,Missing
S20266520101342,773207,8426,Missing
S21111520101990,773207,8426,Missing
S21201520100397,773207,8426,Missing
S21140520100859,773207,8426,Missing
S21249520100218,773207,8426,Missing
2.01135E+13,773207,8426,Missing
S21258520100622,773207,8426,Missing
S21029520101405,773207,8426,Missing
2.01705E+13,773207,8426,Missing
S21182520100010,773207,8426,Missing
S20176520100152,773207,8426,Missing
S20361520101610,773207,8426,Missing
S21147520102296,773207,8426,Missing
S19241523020778,773207,8426,Missing
S20190520101149,773207,8426,Missing
S20056520100863,773207,8426,Missing
S20031520100001,773207,8426,Missing
S20042520100178,773207,8426,Missing
2.10465E+13,773207,8426,Missing
S20349520101138,773207,8426,Missing
S20349520101193,773207,8426,Missing
2.11595E+13,773207,8426,Missing
S21108523020364,773207,8426,Missing
S21025520101237,773207,8426,Missing
2.01695E+13,773207,8426,Missing
2.01855E+13,773207,8426,Missing
S21040520102003,773207,8426,Missing
94FB29485B50,773207,8426,Missing
2.01995E+13,773207,8426,Missing
S20127520101278,773207,8426,Missing
2.11965E+13,773207,8426,Missing
S21050520101405,773207,8426,Missing
1.18752E+12,773207,8426,Missing
S20072520101211,773207,8426,Missing
S20247520101875,773207,8426,Missing
2.01285E+13,773207,8426,Missing
S18236523022039,773207,8426,Missing
2.10155E+13,773207,8426,Missing
S20202520100865,773207,8426,Missing
9919433844,773207,8426,Missing
520100874,773207,8426,Missing
2.02815E+13,773207,8426,Missing
2.01855E+13,773207,8426,Missing
2.01425E+13,773207,8426,Missing
S20181520101136,773207,8426,Missing
S20112520101736,773207,8426,Missing
S20191520100569,773207,8426,Missing
S21039520101872,773207,8426,Missing
S20035520101521,773207,8426,Missing
S19240523020913,773207,8426,Missing
S19358523021859,773207,8426,Missing
S20192520100247,773207,8426,Missing
S21258520100890,773207,8426,Missing
S21159523020403,773207,8426,Missing
S21141520101192,773207,8426,Missing
S20004523024919,773207,8426,Missing
S20192520100121,773207,8426,Missing
S20018520100501,773207,8426,Missing
S19362523021149,773207,8426,Missing
S20185520100110,773207,8426,Missing
S21186520100708,773207,8426,Missing
S20121520100499,773207,8426,Missing
S19362523020616,773207,8426,Missing
S20130520100009,773207,8426,Missing
S21026520101362,773207,8426,Missing
S21007520100570,773207,8426,Missing
S20072520101309,773207,8426,Missing
2.10165E+13,773207,8426,Missing
S20199523022064,773207,8426,Missing
S20106520100034,773207,8426,Missing
S20349520101156,773207,8426,Missing
S20204523020429,773207,8426,Missing
S21144520101362,773207,8426,Missing
S20004523024943,773207,8426,Missing
S20161520100466,773207,8426,Missing
S21106520101242,773207,8426,Missing
S20006523020694,773207,8426,Missing
S19358523020065,773207,8426,Missing
S20062520100607,773207,8426,Missing
S20198523020321,773207,8426,Missing
S19242523020305,773207,8426,Missing
S19233523020307,773207,8426,Missing
S21015520101617,773207,8426,Missing
S21126520100207,773207,8426,Missing
S20193520100222,773207,8426,Missing
2.10255E+13,773207,8426,Missing
S20045520100315,773207,8426,Missing
S21051520100748,773207,8426,Missing
S21146520100287,773207,8426,Missing
S20141520100496,773207,8426,Missing
S20167520101004,773207,8426,Missing
9.72516E+13,773207,8426,Missing
9.55483E+13,773207,8426,Missing
9.55123E+13,773207,8426,Missing
9.52284E+13,773207,8426,Missing
S20184520100771,773207,8426,Missing
S21142520100560,773207,8426,Missing
S20230520100191,773207,8426,Missing
S20056520100930,773207,8426,Missing
S19360523020314,773207,8426,Missing
S21134520100067,773207,8426,Missing
S20140520101062,773207,8426,Missing
S20120520100631,773207,8426,Missing
S20258520100094,773207,8426,Missing
S20003523020259,773207,8426,Missing
2.01135E+13,773207,8426,Missing
S20221520100495,773207,8426,Missing
S20359520101049,773207,8426,Missing
2.00065E+13,773207,8426,Missing
S20070520101360,773207,8426,Missing
S20359520100937,773207,8426,Missing
S20030520100115,773207,8426,Missing
S20177520101562,773207,8426,Missing
S20356520101274,773207,8426,Missing
S20361520101348,773207,8426,Missing
2.01885E+13,773207,8426,Missing
2.01675E+13,773207,8426,Missing
1.81945E+13,773207,8426,Missing
S20167520100525,773207,8426,Missing
S21183520101336,773207,8426,Missing
S21107520101128,773207,8426,Missing
2.11555E+13,773207,8426,Missing
S20361520101618,773207,8426,Missing
S21124520100173,773207,8426,Missing
S20192523020161,773207,8426,Missing
S20120520100414,773207,8426,Missing
S20202520101067,773207,8426,Missing
2.01915E+13,773207,8426,Missing
2.01425E+13,773207,8426,Missing
S21225520100966,773207,8426,Missing
2.01695E+13,773207,8426,Missing
S21023520102171,773207,8426,Missing
S21231520102137,773207,8426,Missing
S20192520100546,773207,8426,Missing
S20070520101218,773207,8426,Missing
S20002523021162,773207,8426,Missing
S20270520101742,773207,8426,Missing
S21274520102223,773207,8426,Missing
S20210520101670,773207,8426,Missing
S20203520100077,773207,8426,Missing
2.01845E+13,773207,8426,Missing
S19354523020390,773207,8426,Missing
